   0  -21    8   (number of answers: 1), answers: [0.38095238095238093]
 -45   57   (number of answers: 1), answers: [1.2666666666666666]
-100    6  -42   (number of answers: 1), answers: [7.0]
   9    0   48   (number of answers: 0), answers: []
  -9 -100    0   (number of answers: 1), answers: [-0.0]
  48    0    0    0  -18   (number of answers: 0), answers: []
  68    0    0    0    0infinite number of answers
 -48    0   22    0  -17   (number of answers: 0), answers: []
 -12   -6   22   (number of answers: 1), answers: [3.6666666666666665]
 -66    0  -44   (number of answers: 0), answers: []
 -36   72   14   (number of answers: 1), answers: [-0.19444444444444445]
 -32  -48   (number of answers: 1), answers: [-1.5]
   0  -14   (number of answers: 0), answers: []
